,x,y,z,Activity
508,7.3323526,0.28870064,8.950369,WALKING_UPSTAIRS
509,7.8514137,0.8368858,8.4499235,WALKING_UPSTAIRS
510,12.012103,6.4430723,7.4111495,WALKING_UPSTAIRS
511,3.9604604,-0.29263896,8.93645,WALKING_UPSTAIRS
512,7.5276346,0.6427464,8.78617,WALKING_UPSTAIRS
513,4.258544,-0.35005578,8.927089,WALKING_UPSTAIRS
514,8.606501,1.0018756,7.5484476,WALKING_UPSTAIRS
515,7.9881253,1.2682545,7.934822,WALKING_UPSTAIRS
516,6.311857,0.6188105,8.318704,WALKING_UPSTAIRS
517,7.055606,0.14549454,8.229938,WALKING_UPSTAIRS
518,8.281257,0.6669822,7.6382194,WALKING_UPSTAIRS
519,7.3491044,-0.3063844,7.573413,WALKING_UPSTAIRS
520,6.8535833,0.9960465,7.017847,WALKING_UPSTAIRS
521,6.700333,1.1753852,6.837518,WALKING_UPSTAIRS
522,-1.3453312,-14.913261,2.0885406,STANDING
523,3.514902,-17.601051,-1.9816946,STANDING
524,5.4172454,-19.652494,-4.929679,STANDING
525,5.158282,-17.108337,-1.6283809,STANDING
526,4.3380694,-12.969296,-0.49571115,STANDING
527,4.3130307,-12.967437,-0.55219495,STANDING
528,4.1688747,-12.8930645,-0.54956955,STANDING
529,7.0258627,-16.654305,-4.550554,STANDING
530,6.9454923,-15.786874,-3.5675445,STANDING
531,6.702327,-15.115442,-3.0004911,STANDING
532,6.701709,-15.122897,-3.063541,STANDING
533,7.0480304,-16.713982,-4.595534,STANDING
534,2.422894,-12.041577,1.8788586,STANDING
535,5.489974,-13.3241825,-2.2295644,STANDING
536,1.4869124,-16.11986,3.2276165,STANDING
537,0.8725119,-14.895691,4.2669053,STANDING
538,0.8619504,-14.835079,4.338605,STANDING
539,5.7718554,-18.000294,-1.190724,STANDING
540,5.457889,-14.468172,0.98224556,STANDING
541,1.3792108,-12.850193,4.990416,STANDING
542,1.574591,-13.277381,4.706637,STANDING
543,2.6651309,-13.407396,2.5978396,STANDING
544,0.9536851,-11.965543,5.2345815,STANDING
545,5.837735,-16.804283,-0.8542197,STANDING
546,6.090026,-17.769592,-1.2413977,STANDING
547,6.5280294,-16.26023,0.33275354,STANDING
548,6.659584,-15.881717,0.953536,STANDING
549,6.239305,-14.553386,1.9083365,STANDING
550,6.659651,-15.924107,1.1006727,STANDING
551,0.5129465,-11.625947,6.3439155,STANDING
552,-7.9054894,-3.156606,12.069673,SITTING
553,-9.368641,-4.3404713,12.304107,SITTING
554,-11.536963,-7.4103193,6.28482,SITTING
555,-17.149553,-7.548887,0.9240437,SITTING
556,-18.466242,-7.582001,0.04753322,SITTING
557,-18.850702,-7.5230145,-0.18853848,SITTING
558,-19.087858,-7.4659915,-0.29478088,SITTING
559,-19.316107,-7.4119864,-0.37433892,SITTING
560,-17.273102,-7.5106063,0.9674492,SITTING
561,-18.434822,-7.569904,0.109674536,SITTING
562,-16.65083,-7.2448006,1.8360745,SITTING
563,-16.464003,-7.183644,2.0629916,SITTING
564,3.581993,-0.679803,17.508287,SITTING
565,-7.377209,-12.143,9.636915,SITTING
566,-4.8847804,-14.943165,2.0222464,SITTING
567,-4.1600356,-19.341711,-1.7579384,SITTING
568,-2.371359,-20.117685,-2.1611204,SITTING
569,-8.2188635,-25.383902,-3.1266131,SITTING
570,-7.514971,-25.12831,-2.536001,SITTING
571,-6.4478426,-24.483519,-1.6709466,SITTING
572,-6.537974,-24.431154,-1.7204877,SITTING
573,-6.4921002,-24.032467,-1.4170245,SITTING
574,-8.033444,-25.284828,-3.2228863,SITTING
575,-4.233419,-19.350029,-1.7292631,SITTING
576,-4.9198093,-14.821579,2.2957444,SITTING
577,-5.880682,-12.354189,8.523458,SITTING
578,-8.618297,11.143991,-6.6782546,LAYING
579,-8.443731,11.44759,-6.0256453,LAYING
580,-8.556067,11.062093,-5.9835916,LAYING
581,-14.180409,3.4593363,-12.8685255,LAYING
582,-13.424333,5.0345907,-11.394211,LAYING
583,-13.348141,5.269617,-11.15178,LAYING
584,-12.164345,7.218854,-9.484417,LAYING
585,-14.639568,3.1488135,-13.24755,LAYING
586,-13.335163,5.263929,-11.147501,LAYING
587,-14.975027,2.9426174,-13.602753,LAYING
588,-13.486507,4.7506638,-11.68735,LAYING
589,-13.450367,4.7734904,-11.685406,LAYING
590,-13.634012,4.298993,-12.243041,LAYING
591,-13.8269615,4.166392,-12.397182,LAYING
592,-13.393882,5.40544,-11.066346,LAYING
593,-13.65273,4.9045963,-11.64591,LAYING
594,-8.382668,10.361684,-9.332891,LAYING
595,-13.019484,5.1956687,-11.2195015,LAYING
596,-13.689338,3.8994024,-12.428393,LAYING
597,-14.122835,3.4158201,-12.820107,LAYING
598,-13.585972,4.302655,-11.962699,LAYING
599,-14.832982,2.87124,-13.493082,LAYING
600,-14.881357,2.8496275,-13.5366125,LAYING
601,-14.373877,3.1896598,-13.057355,LAYING
602,-14.108736,3.464287,-12.775714,LAYING
603,-14.763434,2.9188697,-13.41942,LAYING
604,-14.676758,2.9674287,-13.335163,LAYING
605,-14.643845,2.9986236,-13.305534,LAYING
606,-15.060052,2.8146362,-13.7043705,LAYING
607,-13.779303,3.961813,-12.337161,LAYING
608,-13.550121,4.47855,-11.87422,LAYING
609,-14.113612,3.492171,-12.777283,LAYING
610,10.332176,-1.1297643,0.5627895,WALKING
611,6.873603,-4.87237,-8.859498,WALKING
612,9.05953,-2.0975938,-1.3656565,WALKING
613,8.559424,-1.8460724,0.14142747,WALKING
614,10.680582,-1.8181518,0.8365604,WALKING
615,9.437331,-2.089424,-0.6368547,WALKING
616,9.08443,-2.1570873,0.30415747,WALKING
617,9.391366,-4.8860188,1.1860878,WALKING
618,9.659501,-3.0827532,0.69179755,WALKING
619,9.388495,-2.723379,-0.4153919,WALKING
620,9.557041,-2.499703,-0.6225308,WALKING
621,11.005368,-2.4686668,1.0037967,WALKING
622,11.412577,-1.9782112,1.4675119,WALKING
623,11.647162,-1.7594929,1.6712393,WALKING
624,10.961987,0.25338507,0.6619149,WALKING
625,8.963039,-2.3106236,-0.11047856,WALKING
626,10.279992,-2.8361204,0.043192726,WALKING
627,10.213278,-2.9757137,0.15737301,WALKING
628,10.663267,-3.0192292,0.823413,WALKING
629,10.8403635,-2.483434,0.89742935,WALKING
630,11.13392,-1.867497,1.209895,WALKING
631,12.788162,-2.479858,2.6512198,WALKING
632,12.54823,-2.8447247,2.6763546,WALKING
633,10.812024,-1.7227987,1.0257294,WALKING
634,11.656142,0.1066511,1.4908626,WALKING
635,12.043017,-0.15038463,1.8291464,WALKING
636,13.308814,-0.39591113,2.8782053,WALKING
637,13.346139,8.254447,-3.5259526,WALKING_DOWNSTAIRS
638,13.126018,8.000084,-3.0959857,WALKING_DOWNSTAIRS
639,7.0769415,4.867481,-10.890055,WALKING_DOWNSTAIRS
640,7.0565987,4.870076,-10.946334,WALKING_DOWNSTAIRS
641,8.363569,6.6015434,-6.0988164,WALKING_DOWNSTAIRS
642,8.45065,7.5430202,-6.362524,WALKING_DOWNSTAIRS
643,3.0449986,5.848578,-8.6559515,WALKING_DOWNSTAIRS
644,13.512488,8.106329,-3.66275,WALKING_DOWNSTAIRS
645,13.9459715,8.76108,-3.8940985,WALKING_DOWNSTAIRS
646,11.782097,2.313272,-0.19679569,WALKING_DOWNSTAIRS
647,13.868218,6.9242897,-2.884025,WALKING_DOWNSTAIRS
648,13.231442,7.406838,-2.4151425,WALKING_DOWNSTAIRS
649,3.3633866,6.1023097,-8.449194,WALKING_DOWNSTAIRS
650,8.336509,7.628204,-6.3581004,WALKING_DOWNSTAIRS
651,8.449658,7.057404,-6.293036,WALKING_DOWNSTAIRS
652,3.0230536,5.770729,-8.702876,WALKING_DOWNSTAIRS
653,5.9451194,7.2745595,-9.170088,WALKING_DOWNSTAIRS
654,5.8559523,7.1526904,-9.354213,WALKING_DOWNSTAIRS
655,6.3476286,6.9112296,-9.89929,WALKING_DOWNSTAIRS
656,6.09573,6.8477054,-9.821516,WALKING_DOWNSTAIRS
657,6.0482554,6.8260884,-9.732499,WALKING_DOWNSTAIRS
658,5.328172,6.295059,-9.587728,WALKING_DOWNSTAIRS
659,9.455551,9.7179785,-7.3761625,WALKING_DOWNSTAIRS
660,5.970844,7.59783,-9.853098,WALKING_DOWNSTAIRS
661,5.9189687,7.1588135,-11.491402,WALKING_DOWNSTAIRS
662,7.5187726,9.028102,-13.096698,WALKING_DOWNSTAIRS
663,11.502038,6.918442,6.603848,WALKING_UPSTAIRS
664,12.206402,6.5849175,8.143918,WALKING_UPSTAIRS
665,11.37345,6.2159033,8.290876,WALKING_UPSTAIRS
666,9.028722,5.3074865,8.250282,WALKING_UPSTAIRS
667,12.183912,6.4251504,7.637182,WALKING_UPSTAIRS
668,11.152448,6.2565536,8.099925,WALKING_UPSTAIRS
669,3.0574734,1.7362883,6.795578,WALKING_UPSTAIRS
670,11.860686,6.8191543,6.8986692,WALKING_UPSTAIRS
671,12.251026,6.4771924,8.052487,WALKING_UPSTAIRS
672,12.569817,6.0406785,8.326647,WALKING_UPSTAIRS
673,7.4624944,0.34266517,8.778727,WALKING_UPSTAIRS
674,5.5580254,0.6349599,8.234783,WALKING_UPSTAIRS
675,10.184131,6.3437276,7.814607,WALKING_UPSTAIRS
676,6.9718986,-0.46099085,9.611506,WALKING_UPSTAIRS
677,10.333941,5.5754213,8.13964,WALKING_UPSTAIRS
678,9.65513,4.537164,8.33466,WALKING_UPSTAIRS
679,10.233465,4.4222817,8.713072,WALKING_UPSTAIRS
680,7.9643087,0.8700495,8.679804,WALKING_UPSTAIRS
681,7.414705,-1.0049276,6.88926,WALKING_UPSTAIRS
682,9.469153,5.0175033,8.518647,WALKING_UPSTAIRS
683,12.222774,6.5067973,8.082987,WALKING_UPSTAIRS
684,12.475094,6.5507264,8.159436,WALKING_UPSTAIRS
685,12.320572,6.693664,7.473642,WALKING_UPSTAIRS
686,12.293119,6.7325606,7.4883676,WALKING_UPSTAIRS
687,12.4231205,6.541956,8.436759,WALKING_UPSTAIRS
688,-8.142143,-11.621688,9.114065,STANDING
689,-7.0466833,-5.677517,11.811315,STANDING
690,-8.353259,-11.262772,9.113162,STANDING
691,-8.308681,-11.233582,9.388175,STANDING
692,-4.0201316,-15.029557,-1.4362996,STANDING
693,-6.850677,-13.591874,-8.020385,STANDING
694,-6.6221714,-11.158496,-4.065591,STANDING
695,-6.521675,-11.214561,-4.0508537,STANDING
696,-6.356459,-10.807218,-0.1132725,STANDING
697,-6.3554482,-10.892278,-0.20215937,STANDING
698,-4.4794497,-14.134709,-0.6757627,STANDING
699,-4.513127,-14.060789,-0.6328228,STANDING
700,-6.45561,-12.898902,-8.090053,STANDING
701,-6.227962,-10.603933,-2.1637552,STANDING
702,-6.9590225,-10.88009,2.1860158,STANDING
703,-4.6704264,-5.3951993,12.444476,STANDING
704,-5.1454444,-11.443012,4.3574133,STANDING
705,-7.391068,-19.509386,-9.179352,STANDING
706,-5.9819,-17.793722,-7.276199,STANDING
707,-3.9125037,-16.522972,-4.7988257,STANDING
708,-6.872658,-21.601452,-8.696052,STANDING
709,-7.6918974,-22.0356,-9.053778,STANDING
710,-6.226544,-21.47226,-7.6719,STANDING
711,-6.3598824,-21.977943,-8.450834,STANDING
712,-3.306727,-15.664935,-6.6294394,STANDING
713,-3.1504211,-15.962584,-6.02277,STANDING
714,-2.941722,-16.213482,-5.4366965,STANDING
715,-3.2795973,-15.633494,-6.599378,STANDING
716,-15.837993,-3.841556,8.945031,SITTING
717,-18.547781,-2.915202,8.724924,SITTING
718,-15.955742,-3.3800936,9.527019,SITTING
719,-12.1734295,-2.0369105,13.913647,SITTING
720,-16.02486,-2.9891682,9.988382,SITTING
721,-20.223988,-2.6462567,8.451035,SITTING
722,-21.085648,-2.701181,7.990413,SITTING
723,-20.583668,-2.6817863,8.205114,SITTING
724,-20.49966,-2.6702986,8.267955,SITTING
725,-19.519665,-2.6602666,8.7515335,SITTING
726,-20.819397,-2.6881425,8.1064415,SITTING
727,-3.8552802,-15.396152,-1.3495544,SITTING
728,-8.252777,-13.504551,-4.2631373,SITTING
729,-8.038331,-13.514969,-4.9117312,SITTING
730,-9.204415,-15.16766,-2.2079132,SITTING
731,-9.288332,-15.067344,-2.0469358,SITTING
732,-8.363858,-14.326356,-5.717534,SITTING
733,-8.416028,-14.409452,-5.7801185,SITTING
734,-9.831739,-15.565578,-2.607907,SITTING
735,-9.81063,-15.5558605,-2.3011625,SITTING
736,-10.837301,-17.536716,-5.011423,SITTING
737,-10.092159,-15.784377,-2.7622721,SITTING
738,-8.638023,-13.841018,1.6161889,SITTING
739,-11.180048,14.799886,-8.241777,LAYING
740,-13.311355,14.828237,-9.729793,LAYING
741,-12.0174055,15.237394,-8.688281,LAYING
742,-10.485455,15.394454,-6.5622725,LAYING
743,-10.896743,15.39401,-7.0871515,LAYING
744,-9.943142,16.119417,-5.8523536,LAYING
745,-11.963741,15.393284,-8.49696,LAYING
746,-12.24227,15.362634,-8.8299885,LAYING
747,-14.949268,14.524919,-12.566044,LAYING
748,-14.994129,14.531949,-12.683864,LAYING
749,-14.658286,14.400254,-11.717376,LAYING
750,-15.139013,14.592397,-13.0992365,LAYING
751,-15.019315,14.51765,-12.719719,LAYING
752,-15.091867,14.562512,-12.945266,LAYING
753,-10.091014,14.848403,-6.850427,LAYING
754,-9.727708,16.185202,-5.627666,LAYING
755,-9.662807,16.344236,-5.506387,LAYING
756,-10.324257,15.850761,-6.3781214,LAYING
757,-11.537169,15.48451,-7.8720527,LAYING
758,-11.154643,15.513077,-7.330221,LAYING
759,-11.872244,15.451412,-8.353026,LAYING
760,-12.495834,15.344901,-9.155791,LAYING
761,-12.003769,15.4298315,-8.541123,LAYING
762,-10.877938,15.564141,-6.9745655,LAYING
763,-10.998911,15.536476,-7.1208363,LAYING
764,-11.393314,15.502346,-7.657945,LAYING
765,-10.200288,15.9504385,-6.246137,LAYING
766,-14.341444,14.5318575,-10.999203,LAYING
767,22.175888,-5.306545,-4.216593,WALKING
768,22.096033,-5.465672,-4.5380826,WALKING
769,21.951616,-5.858514,-4.762578,WALKING
770,22.172474,-5.272161,-4.182796,WALKING
771,22.278946,-5.0552263,-3.9639013,WALKING
772,25.402662,-6.5805798,-0.6853213,WALKING
773,25.570644,-6.7787704,-0.03911518,WALKING
774,25.815792,-6.7377763,0.15138847,WALKING
775,25.462603,-6.590099,-0.53546953,WALKING
776,22.303308,-5.055443,-3.9263399,WALKING
777,22.468227,-5.2589607,-4.5800447,WALKING
778,21.519321,-7.1629605,-5.450835,WALKING
779,21.850088,-6.514234,-5.2535944,WALKING
780,21.91579,-6.4167104,-5.612363,WALKING
781,21.80864,-6.6625175,-5.67931,WALKING
782,21.311436,-7.329373,-5.247202,WALKING
783,22.215527,-5.5987763,-4.5946064,WALKING
784,21.96395,-7.0241036,-6.102881,WALKING
785,21.864721,-7.031847,-5.9689407,WALKING
786,22.010283,-6.067412,-4.7648473,WALKING
787,21.679714,-6.919975,-5.472829,WALKING
788,22.09205,-5.8016076,-4.9195743,WALKING
789,22.265476,-5.080683,-3.9609506,WALKING
790,21.837318,-6.7251916,-5.7872486,WALKING
791,21.812159,-6.9111433,-5.819075,WALKING
792,21.370342,-7.2918973,-5.2934966,WALKING
793,22.271627,-5.437837,-4.553918,WALKING
794,22.259819,-5.4612107,-4.5599036,WALKING
795,21.570387,-6.9774694,-5.230558,WALKING
796,21.87478,-6.3947616,-5.0461235,WALKING
797,7.6753592,12.929661,-7.0887113,WALKING_DOWNSTAIRS
798,7.893315,13.003654,-6.978955,WALKING_DOWNSTAIRS
799,11.039649,14.0199375,-5.45576,WALKING_DOWNSTAIRS
800,10.736476,13.698945,-5.5301223,WALKING_DOWNSTAIRS
801,10.789804,13.740105,-5.4196906,WALKING_DOWNSTAIRS
802,11.194486,13.959035,-5.4343524,WALKING_DOWNSTAIRS
803,10.762279,13.486376,-5.8683596,WALKING_DOWNSTAIRS
804,7.0835013,12.574112,-7.2258806,WALKING_DOWNSTAIRS
805,10.663571,16.077469,-7.3194346,WALKING_DOWNSTAIRS
806,0.88918865,12.076867,-7.3172574,WALKING_DOWNSTAIRS
807,7.394794,12.699972,-7.031239,WALKING_DOWNSTAIRS
808,10.447889,13.455475,-5.564215,WALKING_DOWNSTAIRS
809,10.72197,14.02288,-5.6001215,WALKING_DOWNSTAIRS
810,10.730485,13.459345,-5.8053923,WALKING_DOWNSTAIRS
811,9.747353,13.28716,-7.6817136,WALKING_DOWNSTAIRS
812,8.1987505,13.3209305,-7.30912,WALKING_DOWNSTAIRS
813,4.3466372,10.417572,-6.722038,WALKING_DOWNSTAIRS
814,3.4327846,12.198602,-9.579048,WALKING_DOWNSTAIRS
815,9.03798,13.81059,-7.610053,WALKING_DOWNSTAIRS
816,4.63823,10.261245,-6.7166266,WALKING_DOWNSTAIRS
817,4.729049,10.240526,-6.6935654,WALKING_DOWNSTAIRS
818,7.2216315,14.357141,-8.826922,WALKING_DOWNSTAIRS
819,10.543428,17.610401,-8.320602,WALKING_DOWNSTAIRS
820,10.40364,15.062689,-5.7563505,WALKING_DOWNSTAIRS
821,4.5808263,10.148496,-6.5605197,WALKING_DOWNSTAIRS
822,14.223561,8.885819,-7.1859846,WALKING_UPSTAIRS
823,15.594736,8.276569,-5.991815,WALKING_UPSTAIRS
824,11.667265,4.118025,-4.8518715,WALKING_UPSTAIRS
825,10.756519,5.319402,-6.1977825,WALKING_UPSTAIRS
826,15.05567,9.131195,-6.7260566,WALKING_UPSTAIRS
827,11.373657,3.8428867,-4.761469,WALKING_UPSTAIRS
828,15.782076,8.944492,-6.1564965,WALKING_UPSTAIRS
829,16.040056,9.155016,-6.1748047,WALKING_UPSTAIRS
830,16.822113,8.162704,-4.15659,WALKING_UPSTAIRS
831,1.4468428,9.420714,6.4478416,WALKING_UPSTAIRS
832,16.05356,7.4355416,-9.562057,WALKING_UPSTAIRS
833,16.311253,9.165574,-6.766535,WALKING_UPSTAIRS
834,15.400416,9.629397,-6.633675,WALKING_UPSTAIRS
835,15.253109,9.328475,-6.513133,WALKING_UPSTAIRS
836,14.896345,8.696471,-7.132168,WALKING_UPSTAIRS
837,14.256928,5.143527,-7.295069,WALKING_UPSTAIRS
838,13.874776,6.2105513,-4.114079,WALKING_UPSTAIRS
839,10.559279,5.0957546,-6.2893143,WALKING_UPSTAIRS
840,14.637649,8.386118,-7.0838428,WALKING_UPSTAIRS
841,15.476879,8.4544,-6.914806,WALKING_UPSTAIRS
842,12.5787115,7.1419516,-8.060477,WALKING_UPSTAIRS
843,12.987087,7.48941,-7.993979,WALKING_UPSTAIRS
844,15.411993,8.597702,-9.820623,WALKING_UPSTAIRS
845,15.559243,8.148505,-9.629653,WALKING_UPSTAIRS
846,14.414892,10.414235,-6.5671234,WALKING_UPSTAIRS
847,-1.8542775,-18.011938,-1.2190139,STANDING
848,-4.3109217,-14.816666,-1.7372781,STANDING
849,-4.986047,-13.983656,-1.9599408,STANDING
850,-4.951384,-14.019199,-1.90242,STANDING
851,-6.987611,-13.037427,-6.862928,STANDING
852,-6.480685,-10.578067,-1.7416937,STANDING
853,-6.546751,-10.803463,0.24676843,STANDING
854,-7.074925,-12.253914,-4.8371897,STANDING
855,-7.03294,-12.6871605,-5.9026194,STANDING
856,-5.9731765,-11.135376,-3.3442209,STANDING
857,-7.0661187,-10.936309,2.5984983,STANDING
858,-5.986754,-11.374336,-4.3747168,STANDING
859,-6.0233808,-10.596064,-1.5843809,STANDING
860,-6.722965,-10.33302,4.3004794,STANDING
861,-4.704327,-5.394767,12.469639,STANDING
862,-4.5340624,-17.087969,-2.176698,STANDING
863,-7.52979,-15.84928,-2.6826775,STANDING
864,-7.9900465,-21.805984,-8.775098,STANDING
865,-8.207281,-20.563696,-7.755929,STANDING
866,-7.48445,-15.976434,-2.7516353,STANDING
867,-7.038135,-18.10206,-5.465138,STANDING
868,-7.7673435,-18.303911,-5.1527634,STANDING
869,-7.975492,-18.361732,-5.2722793,STANDING
870,-7.945103,-20.701448,-9.620463,STANDING
871,-7.7859983,-20.317772,-9.469409,STANDING
872,-7.864843,-20.609507,-9.513223,STANDING
873,-8.268603,-20.65642,-6.8310885,STANDING
874,-4.468582,-16.863201,-1.8129586,STANDING
875,-8.721505,-13.223139,-4.4151206,SITTING
876,-11.370283,-8.131258,0.21074462,SITTING
877,-14.715109,-7.9240327,-4.361416,SITTING
878,-15.191213,-8.011803,-5.043686,SITTING
879,-15.273878,-8.019174,-5.0902495,SITTING
880,-10.233214,-7.9994817,4.280198,SITTING
881,-10.03495,-8.547343,1.7564571,SITTING
882,-15.097409,-8.003028,-4.986806,SITTING
883,-15.302681,-8.023338,-5.1178336,SITTING
884,-15.197587,-8.0154505,-5.06936,SITTING
885,-13.172735,-7.81181,-2.4142873,SITTING
886,-6.2502584,-12.2923975,8.832746,SITTING
887,-5.103603,-14.840225,2.2846944,SITTING
888,-2.0889792,-19.591536,-2.3075657,SITTING
889,-4.0860505,-19.463593,-1.6756787,SITTING
890,-6.014219,-9.128581,10.7988205,SITTING
891,-6.030837,-20.336134,-0.49791846,SITTING
892,-6.09433,-23.10261,-3.1351082,SITTING
893,-7.2017555,-24.942986,-3.873125,SITTING
894,-7.3930407,-24.995024,-4.035612,SITTING
895,-6.031571,-20.285015,-0.41616896,SITTING
896,-9.957488,14.917306,-6.1315,LAYING
897,-10.264648,15.309939,-6.1013117,LAYING
898,-11.0795765,15.385397,-6.768351,LAYING
899,-14.715321,13.814024,-10.784701,LAYING
900,-15.342783,13.727201,-12.012379,LAYING
901,-14.658123,13.819231,-10.690182,LAYING
902,-15.672198,13.775934,-13.250824,LAYING
903,-15.636491,13.727919,-13.031509,LAYING
904,-15.389409,13.709762,-12.117161,LAYING
905,-15.421422,13.71208,-12.224174,LAYING
906,-15.519043,13.723306,-12.550306,LAYING
907,-15.318238,13.812242,-11.949291,LAYING
908,-10.43207,15.268306,-6.4588103,LAYING
909,-10.548649,15.515921,-6.390241,LAYING
910,-11.090047,15.460575,-7.0368547,LAYING
911,-15.350989,14.057374,-12.685038,LAYING
912,-15.552961,14.085366,-13.406462,LAYING
913,-14.603067,14.040715,-10.902234,LAYING
914,-15.109087,14.0198555,-11.901592,LAYING
915,-15.19457,14.027958,-12.125659,LAYING
916,-14.923625,14.049336,-11.524853,LAYING
917,-14.79619,14.054745,-11.278508,LAYING
918,-15.181699,14.068303,-12.1051445,LAYING
919,-14.428265,14.120657,-10.685624,LAYING
920,15.043945,-0.27372065,-5.146371,WALKING
921,16.304493,2.9847775,-6.1239986,WALKING
922,16.070917,1.2651589,-6.0599356,WALKING
923,17.302929,-0.24876751,-6.432116,WALKING
924,17.192646,-0.20769161,-6.5023165,WALKING
925,17.423601,3.7120287,-4.801321,WALKING
926,17.497257,3.692803,-4.8827815,WALKING
927,17.438044,3.311305,-5.147133,WALKING
928,17.007229,-0.19302365,-6.1701965,WALKING
929,16.69621,1.1789302,-6.127344,WALKING
930,17.458109,3.5656443,-5.0717435,WALKING
931,17.443527,3.334373,-5.2403083,WALKING
932,16.649387,-3.9446223,-8.669426,WALKING
933,10.512534,12.736885,-6.445896,WALKING
934,12.588539,11.09461,-8.019434,WALKING
935,12.888311,10.230281,-7.794341,WALKING
936,15.784703,0.28012878,-7.516483,WALKING
937,15.143973,-1.4426085,-10.387603,WALKING
938,15.879854,0.19617121,-7.4971175,WALKING
939,17.093817,2.883785,-5.525254,WALKING
940,16.440746,0.46990037,-6.571479,WALKING
941,16.124462,-1.0738806,-6.6803575,WALKING
942,16.77666,0.52028644,-6.385307,WALKING
943,16.77388,0.4966667,-6.2940226,WALKING
944,17.082373,-0.26073024,-6.3361387,WALKING
945,16.31123,-4.26182,-8.765105,WALKING
946,9.209104,13.821609,-7.264546,WALKING_DOWNSTAIRS
947,5.8303795,12.43706,-7.4546556,WALKING_DOWNSTAIRS
948,4.7381787,10.817219,-6.797543,WALKING_DOWNSTAIRS
949,4.9805098,11.862443,-7.057239,WALKING_DOWNSTAIRS
950,6.4375725,14.438569,-8.810828,WALKING_DOWNSTAIRS
951,8.200802,15.7220545,-9.6826315,WALKING_DOWNSTAIRS
952,9.812497,16.573475,-9.102161,WALKING_DOWNSTAIRS
953,4.7945743,12.758529,-7.8504214,WALKING_DOWNSTAIRS
954,8.356449,14.984384,-10.19017,WALKING_DOWNSTAIRS
955,10.467266,17.477146,-8.992281,WALKING_DOWNSTAIRS
956,9.658767,15.733542,-9.005329,WALKING_DOWNSTAIRS
957,9.683128,15.146174,-9.405512,WALKING_DOWNSTAIRS
958,9.77119,15.35574,-9.37508,WALKING_DOWNSTAIRS
959,9.710559,15.397567,-9.516598,WALKING_DOWNSTAIRS
960,10.433293,17.287872,-8.549903,WALKING_DOWNSTAIRS
961,10.384757,17.398731,-8.728739,WALKING_DOWNSTAIRS
962,10.46813,17.482862,-8.566535,WALKING_DOWNSTAIRS
963,9.700985,16.144442,-8.645306,WALKING_DOWNSTAIRS
964,9.511297,15.83069,-8.395114,WALKING_DOWNSTAIRS
965,10.041472,16.425558,-8.1262455,WALKING_DOWNSTAIRS
966,10.360128,16.481369,-7.6330442,WALKING_DOWNSTAIRS
967,9.070172,14.163717,-7.21248,WALKING_DOWNSTAIRS
968,11.1900625,5.0461526,-8.241072,WALKING_UPSTAIRS
969,11.361569,5.2269006,-8.261019,WALKING_UPSTAIRS
970,10.772038,16.968164,-11.221354,WALKING_UPSTAIRS
971,10.589428,8.920424,-10.03702,WALKING_UPSTAIRS
972,13.728708,7.434476,-7.570419,WALKING_UPSTAIRS
973,8.207702,1.3422706,-4.5711985,WALKING_UPSTAIRS
974,8.356447,1.2924576,-4.4252996,WALKING_UPSTAIRS
975,14.253687,7.7233977,-5.7785535,WALKING_UPSTAIRS
976,8.353241,2.4545443,-4.879699,WALKING_UPSTAIRS
977,14.129772,5.560815,-7.818387,WALKING_UPSTAIRS
978,11.048912,8.548201,-7.683973,WALKING_UPSTAIRS
979,10.376339,8.497098,-10.602651,WALKING_UPSTAIRS
980,11.386334,5.5175347,-7.9350543,WALKING_UPSTAIRS
981,11.366196,5.4776373,-7.741432,WALKING_UPSTAIRS
982,11.747662,7.954999,-6.953163,WALKING_UPSTAIRS
983,8.680254,2.3395653,-4.8802643,WALKING_UPSTAIRS
984,8.432141,2.2761953,-4.7948766,WALKING_UPSTAIRS
985,6.3170333,7.886444,-11.965776,WALKING_UPSTAIRS
986,9.3027315,8.984444,-8.811935,WALKING_UPSTAIRS
987,14.396167,7.3205824,-6.7667007,WALKING_UPSTAIRS
988,5.169558,4.730576,-0.82504344,WALKING_UPSTAIRS
