,x,y,Activity
665,70.532845,13.87289,WALKING_UPSTAIRS
666,66.84546,14.55076,WALKING_UPSTAIRS
667,71.56511,13.845363,WALKING_UPSTAIRS
668,70.379745,14.176746,WALKING_UPSTAIRS
669,53.304604,15.093545,WALKING_UPSTAIRS
670,71.25659,15.036534,WALKING_UPSTAIRS
671,72.03059,13.857911,WALKING_UPSTAIRS
672,71.74489,12.965623,WALKING_UPSTAIRS
673,53.34674,7.616192,WALKING_UPSTAIRS
674,53.99015,9.749853,WALKING_UPSTAIRS
675,68.96,15.193139,WALKING_UPSTAIRS
676,54.7641,6.7703505,WALKING_UPSTAIRS
677,68.63924,14.189046,WALKING_UPSTAIRS
678,67.07902,13.345083,WALKING_UPSTAIRS
679,67.82983,12.781679,WALKING_UPSTAIRS
680,52.76269,7.3196597,WALKING_UPSTAIRS
681,49.209682,8.444412,WALKING_UPSTAIRS
682,67.24066,13.907448,WALKING_UPSTAIRS
683,72.123566,13.931507,WALKING_UPSTAIRS
684,72.541534,13.894961,WALKING_UPSTAIRS
685,71.94596,14.295158,WALKING_UPSTAIRS
686,71.99367,14.390251,WALKING_UPSTAIRS
687,72.76448,14.042289,WALKING_UPSTAIRS
688,-31.242111,-23.86268,STANDING
689,-33.38065,-15.209019,STANDING
690,-31.716082,-23.45694,STANDING
691,-31.558584,-23.061813,STANDING
692,-20.47777,-51.89713,STANDING
693,9.561183,-77.97104,STANDING
694,-31.571411,-50.87597,STANDING
695,-31.436918,-50.917225,STANDING
696,-29.29146,-46.06805,STANDING
697,-29.25133,-46.075153,STANDING
698,-21.08188,-50.538086,STANDING
699,-21.115788,-50.466106,STANDING
700,12.021988,-76.83952,STANDING
701,-30.560335,-48.375244,STANDING
702,-26.21502,-39.14083,STANDING
703,-28.222578,-15.348476,STANDING
704,-22.956627,-34.67844,STANDING
705,-10.361888,-82.080826,STANDING
706,2.787557,-72.008675,STANDING
707,1.2343576,-64.948975,STANDING
708,-9.608191,-80.72981,STANDING
709,-11.062337,-80.5191,STANDING
710,-7.77122,-80.546844,STANDING
711,-8.704047,-80.42749,STANDING
712,1.7527251,-67.73315,STANDING
713,1.2287961,-66.97524,STANDING
714,0.73770857,-66.20191,STANDING
715,1.7554488,-67.65829,STANDING
716,-52.35123,-15.933332,SITTING
717,-57.556732,-15.797902,SITTING
718,-52.516308,-14.897094,SITTING
719,-44.941936,-9.696743,SITTING
720,-52.579796,-14.155082,SITTING
721,-59.751156,-15.751421,SITTING
722,-60.905106,-16.365004,SITTING
723,-60.234745,-16.06726,SITTING
724,-60.126793,-15.98533,SITTING
725,-58.83768,-15.468314,SITTING
726,-60.56674,-16.205841,SITTING
727,-19.930735,-51.993587,SITTING
728,-30.76018,-64.95995,SITTING
729,-30.338333,-65.9562,SITTING
730,-27.662128,-63.664562,SITTING
731,-27.787512,-63.445602,SITTING
732,-29.658691,-67.799484,SITTING
733,-29.599483,-67.93301,SITTING
734,-27.306208,-64.45785,SITTING
735,-27.220934,-64.01581,SITTING
736,-26.94233,-69.60604,SITTING
737,-27.180397,-64.88134,SITTING
738,-24.828342,-43.679337,SITTING
739,-65.86071,42.704556,LAYING
740,-86.986435,15.039137,LAYING
741,-66.59453,43.882187,LAYING
742,-63.38217,42.84093,LAYING
743,-64.224724,43.08224,LAYING
744,-61.81496,43.244736,LAYING
745,-66.3795,44.025932,LAYING
746,-66.853775,44.22357,LAYING
747,-87.30993,11.105774,LAYING
748,-87.341805,10.945234,LAYING
749,-87.01833,12.162256,LAYING
750,-87.48526,10.363519,LAYING
751,-87.324394,10.882134,LAYING
752,-87.42022,10.565226,LAYING
753,-63.649563,41.936237,LAYING
754,-61.414337,43.212017,LAYING
755,-61.1752,43.35642,LAYING
756,-62.77681,43.157906,LAYING
757,-65.46748,43.713642,LAYING
758,-64.65064,43.44082,LAYING
759,-66.18985,43.93637,LAYING
760,-67.296906,44.286488,LAYING
761,-66.46655,44.031345,LAYING
762,-64.01739,43.27239,LAYING
763,-64.30199,43.348095,LAYING
764,-65.14834,43.61142,LAYING
765,-62.476223,43.16279,LAYING
766,-86.98986,13.161736,LAYING
767,24.716492,-18.264309,WALKING
768,24.26967,-17.915684,WALKING
769,23.713408,-18.251526,WALKING
770,24.780891,-18.250206,WALKING
771,25.149506,-18.287146,WALKING
772,37.606224,-32.710854,WALKING
773,38.43109,-32.557808,WALKING
774,38.77091,-32.71642,WALKING
775,37.770172,-32.685486,WALKING
776,25.19552,-18.347242,WALKING
777,24.424196,-17.592598,WALKING
778,21.963816,-19.139322,WALKING
779,22.752197,-18.560808,WALKING
780,22.451199,-18.022667,WALKING
781,22.200762,-18.237625,WALKING
782,22.084494,-19.52601,WALKING
783,24.097351,-18.166248,WALKING
784,21.342196,-18.365786,WALKING
785,21.483273,-18.47789,WALKING
786,23.575766,-18.605772,WALKING
787,22.184677,-18.819504,WALKING
788,23.59037,-17.885303,WALKING
789,25.124922,-18.330202,WALKING
790,21.971422,-18.237759,WALKING
791,21.768747,-18.4507,WALKING
792,22.063314,-19.448204,WALKING
793,24.261232,-17.890593,WALKING
794,24.23625,-17.92601,WALKING
795,22.395563,-19.147556,WALKING
796,23.043552,-18.67067,WALKING
797,7.3265834,54.56301,WALKING_DOWNSTAIRS
798,7.502394,54.807,WALKING_DOWNSTAIRS
799,11.27011,58.371536,WALKING_DOWNSTAIRS
800,10.862783,57.840748,WALKING_DOWNSTAIRS
801,10.812308,57.930862,WALKING_DOWNSTAIRS
802,11.510721,58.367264,WALKING_DOWNSTAIRS
803,11.2448435,57.61065,WALKING_DOWNSTAIRS
804,7.1446614,53.948265,WALKING_DOWNSTAIRS
805,5.002303,62.207726,WALKING_DOWNSTAIRS
806,9.021133,41.9093,WALKING_DOWNSTAIRS
807,7.342344,54.229904,WALKING_DOWNSTAIRS
808,10.744585,57.402256,WALKING_DOWNSTAIRS
809,10.605478,58.144287,WALKING_DOWNSTAIRS
810,11.209317,57.566826,WALKING_DOWNSTAIRS
811,5.365596,55.657955,WALKING_DOWNSTAIRS
812,6.8262477,55.185646,WALKING_DOWNSTAIRS
813,11.884514,43.7599,WALKING_DOWNSTAIRS
814,4.39507,43.163277,WALKING_DOWNSTAIRS
815,6.137345,56.016155,WALKING_DOWNSTAIRS
816,12.336099,44.114655,WALKING_DOWNSTAIRS
817,12.431771,44.184902,WALKING_DOWNSTAIRS
818,4.4287634,52.700123,WALKING_DOWNSTAIRS
819,4.059322,63.610214,WALKING_DOWNSTAIRS
820,9.937967,59.47416,WALKING_DOWNSTAIRS
821,12.457509,43.94227,WALKING_DOWNSTAIRS
822,29.530897,28.826466,WALKING_UPSTAIRS
823,30.433153,27.015184,WALKING_UPSTAIRS
824,22.460884,23.75573,WALKING_UPSTAIRS
825,20.911203,25.293331,WALKING_UPSTAIRS
826,30.57462,28.216625,WALKING_UPSTAIRS
827,20.448925,10.271937,WALKING_UPSTAIRS
828,31.29677,27.332207,WALKING_UPSTAIRS
829,31.818243,27.36441,WALKING_UPSTAIRS
830,33.641594,24.16819,WALKING_UPSTAIRS
831,9.497687,36.89969,WALKING_UPSTAIRS
832,24.400393,34.692608,WALKING_UPSTAIRS
833,32.03369,27.70578,WALKING_UPSTAIRS
834,31.595896,28.348764,WALKING_UPSTAIRS
835,30.997347,28.06656,WALKING_UPSTAIRS
836,29.850138,28.453402,WALKING_UPSTAIRS
837,23.522532,29.087486,WALKING_UPSTAIRS
838,28.246399,22.58009,WALKING_UPSTAIRS
839,20.320953,25.36999,WALKING_UPSTAIRS
840,29.357887,28.515047,WALKING_UPSTAIRS
841,30.07637,27.940191,WALKING_UPSTAIRS
842,25.219664,27.816143,WALKING_UPSTAIRS
843,25.77713,28.230701,WALKING_UPSTAIRS
844,25.924122,35.515,WALKING_UPSTAIRS
845,25.510712,35.027348,WALKING_UPSTAIRS
846,31.854425,29.194334,WALKING_UPSTAIRS
847,-15.228878,-52.318066,STANDING
848,-21.019896,-52.072567,STANDING
849,-22.346783,-51.71131,STANDING
850,-22.267866,-51.690334,STANDING
851,9.819262,-77.48442,STANDING
852,-30.653744,-47.713913,STANDING
853,-29.220991,-45.71632,STANDING
854,-31.679543,-52.23436,STANDING
855,-31.023111,-66.994484,STANDING
856,-30.368486,-50.137985,STANDING
857,-26.096333,-38.966618,STANDING
858,-30.648872,-51.315964,STANDING
859,-30.02531,-47.74974,STANDING
860,-26.122446,-35.155354,STANDING
861,-28.23028,-15.310747,STANDING
862,-18.137129,-54.327946,STANDING
863,-24.588024,-63.300587,STANDING
864,-11.668033,-80.615486,STANDING
865,-15.133389,-80.96518,STANDING
866,-24.540913,-63.39578,STANDING
867,-25.279346,-76.38328,STANDING
868,-24.319538,-76.47881,STANDING
869,-24.127018,-76.698395,STANDING
870,-11.350126,-82.11941,STANDING
871,-11.033837,-82.204506,STANDING
872,-11.189697,-82.08289,STANDING
873,-16.584637,-80.25115,STANDING
874,-18.360039,-53.869507,STANDING
875,-31.456512,-64.862976,SITTING
876,-44.345135,-36.303745,SITTING
877,-48.662563,-43.889736,SITTING
878,-49.287613,-44.82129,SITTING
879,-49.424442,-44.889297,SITTING
880,-41.72448,-28.361755,SITTING
881,-35.516125,-40.28692,SITTING
882,-49.135864,-44.72797,SITTING
883,-49.476284,-44.93252,SITTING
884,-49.298447,-44.86187,SITTING
885,-46.880077,-40.674793,SITTING
886,-23.810968,-26.939425,SITTING
887,-19.42978,-46.93724,SITTING
888,-14.30192,-57.15961,SITTING
889,-16.427038,-57.192818,SITTING
890,-28.899027,-19.303452,SITTING
891,-4.991127,-65.294014,SITTING
892,-7.9283075,-75.08835,SITTING
893,-8.872738,-73.28022,SITTING
894,-9.1523485,-73.42646,SITTING
895,-5.048726,-65.213974,SITTING
896,-62.791138,41.901978,LAYING
897,-62.797062,42.583828,LAYING
898,-63.932182,43.522373,LAYING
899,-85.89018,13.1754265,LAYING
900,-85.902016,11.357062,LAYING
901,-85.890945,13.308342,LAYING
902,-86.21139,9.780293,LAYING
903,-86.10773,10.041451,LAYING
904,-85.89912,11.193467,LAYING
905,-85.93125,11.04239,LAYING
906,-86.004295,10.625026,LAYING
907,-85.94903,11.478092,LAYING
908,-63.2986,42.689316,LAYING
909,-63.17805,43.111477,LAYING
910,-64.25423,43.471397,LAYING
911,-86.57448,10.623603,LAYING
912,-86.70299,9.705149,LAYING
913,-86.27836,13.098317,LAYING
914,-86.37111,11.691274,LAYING
915,-86.439514,11.363703,LAYING
916,-86.34601,12.213456,LAYING
917,-86.332634,12.56077,LAYING
918,-86.4748,11.404106,LAYING
919,-86.35018,13.438194,LAYING
920,10.412189,5.7616653,WALKING
921,29.774729,16.408083,WALKING
922,11.0377865,8.9001665,WALKING
923,12.139941,6.6879334,WALKING
924,11.979241,6.817039,WALKING
925,32.01893,16.180548,WALKING
926,31.939333,16.117085,WALKING
927,31.470835,15.789756,WALKING
928,11.66754,6.703115,WALKING
929,11.445131,8.150084,WALKING
930,31.672527,16.044275,WALKING
931,31.385286,15.823062,WALKING
932,4.2979712,1.374592,WALKING
933,11.218281,56.702126,WALKING
934,0.6459958,56.180447,WALKING
935,30.463482,30.862368,WALKING
936,9.361861,8.074782,WALKING
937,2.5115395,5.9982715,WALKING
938,9.332463,7.9078503,WALKING
939,30.9012,15.852814,WALKING
940,10.68942,7.785413,WALKING
941,8.96458,5.694744,WALKING
942,11.155454,7.6613817,WALKING
943,11.329667,7.6288886,WALKING
944,11.737724,6.793341,WALKING
945,4.24019,1.3164476,WALKING
946,6.5801363,56.45855,WALKING_DOWNSTAIRS
947,7.7292714,49.0359,WALKING_DOWNSTAIRS
948,11.897738,44.488075,WALKING_DOWNSTAIRS
949,8.412927,47.486355,WALKING_DOWNSTAIRS
950,4.4634404,51.472454,WALKING_DOWNSTAIRS
951,2.8423169,58.814457,WALKING_DOWNSTAIRS
952,2.8698435,61.521896,WALKING_DOWNSTAIRS
953,6.9167643,47.571095,WALKING_DOWNSTAIRS
954,2.2502832,58.2516,WALKING_DOWNSTAIRS
955,3.038665,63.32547,WALKING_DOWNSTAIRS
956,2.8474731,60.459232,WALKING_DOWNSTAIRS
957,2.1698267,59.76068,WALKING_DOWNSTAIRS
958,2.2506478,60.048706,WALKING_DOWNSTAIRS
959,2.241356,60.030533,WALKING_DOWNSTAIRS
960,3.6283062,63.08448,WALKING_DOWNSTAIRS
961,3.4034433,63.20472,WALKING_DOWNSTAIRS
962,3.6177592,63.34372,WALKING_DOWNSTAIRS
963,3.419371,61.002655,WALKING_DOWNSTAIRS
964,3.7046547,60.544693,WALKING_DOWNSTAIRS
965,4.1403923,61.830116,WALKING_DOWNSTAIRS
966,4.708779,62.25649,WALKING_DOWNSTAIRS
967,6.7026815,56.703358,WALKING_DOWNSTAIRS
968,21.260523,27.242565,WALKING_UPSTAIRS
969,21.486727,27.461905,WALKING_UPSTAIRS
970,-0.14470546,62.853096,WALKING_UPSTAIRS
971,-1.6553503,32.004562,WALKING_UPSTAIRS
972,26.356686,29.00715,WALKING_UPSTAIRS
973,20.070503,12.2709,WALKING_UPSTAIRS
974,20.300724,12.138611,WALKING_UPSTAIRS
975,28.56565,26.882812,WALKING_UPSTAIRS
976,18.585245,13.252102,WALKING_UPSTAIRS
977,23.83803,29.71586,WALKING_UPSTAIRS
978,28.443241,31.961658,WALKING_UPSTAIRS
979,-2.0206451,31.91127,WALKING_UPSTAIRS
980,21.905708,27.10341,WALKING_UPSTAIRS
981,21.90782,26.88483,WALKING_UPSTAIRS
982,28.02541,30.515652,WALKING_UPSTAIRS
983,19.009869,13.280076,WALKING_UPSTAIRS
984,18.909277,13.186671,WALKING_UPSTAIRS
985,-2.8349414,36.06202,WALKING_UPSTAIRS
986,14.141602,51.18955,WALKING_UPSTAIRS
987,27.219975,28.494583,WALKING_UPSTAIRS
988,18.090899,26.08826,WALKING_UPSTAIRS
989,19.812126,12.7927,WALKING_UPSTAIRS
990,30.33682,-61.1518,STANDING
991,21.423199,-73.79713,STANDING
992,10.3890295,-67.761536,STANDING
993,4.355678,-55.14176,STANDING
994,22.581045,-74.3421,STANDING
995,16.990871,-73.92791,STANDING
996,22.202774,-74.25568,STANDING
997,10.275129,-67.91612,STANDING
998,-19.678907,-34.11877,STANDING
999,-19.603474,-34.341354,STANDING
1000,-19.901632,-33.535755,STANDING
1001,16.715252,-73.83923,STANDING
1002,-6.8999844,-45.858913,STANDING
1003,-25.379595,-17.23684,STANDING
1004,14.489572,-44.5481,STANDING
1005,19.429052,-43.35321,STANDING
1006,16.561592,-42.60683,STANDING
1007,22.430016,-42.75067,STANDING
1008,21.927872,-43.72194,STANDING
1009,13.636187,-45.291897,STANDING
1010,24.284706,-44.383858,STANDING
1011,22.608706,-43.614155,STANDING
1012,14.716474,-41.86317,STANDING
1013,-17.906586,-31.605778,STANDING
1014,21.310907,-42.48988,STANDING
1015,24.060911,-43.00299,STANDING
1016,23.014917,-42.92928,STANDING
1017,18.044308,-42.551254,STANDING
1018,19.02071,-42.868465,STANDING
1019,24.099857,-43.202984,STANDING
1020,-49.738064,-40.05092,SITTING
1021,-36.70978,-17.000715,SITTING
1022,-52.024384,-39.07548,SITTING
1023,-54.120632,-40.888237,SITTING
1024,-51.96901,-38.929962,SITTING
1025,-47.77716,-34.614487,SITTING
1026,-54.493267,-41.525867,SITTING
1027,-53.248917,-39.494946,SITTING
1028,-54.202118,-42.10921,SITTING
1029,-54.092915,-41.139767,SITTING
1030,-54.070496,-40.611916,SITTING
1031,-53.326084,-39.429432,SITTING
1032,-54.466084,-40.50094,SITTING
1033,-54.432144,-40.615944,SITTING
1034,-54.286774,-41.121624,SITTING
1035,-20.210129,-52.00244,SITTING
1036,-30.501993,-65.90583,SITTING
1037,-30.8608,-66.87481,SITTING
1038,-31.025234,-67.10303,SITTING
1039,-21.566887,-54.071964,SITTING
1040,-21.409924,-53.817894,SITTING
1041,4.1908607,-75.39123,SITTING
1042,12.314042,-76.58993,SITTING
1043,11.925691,-77.362686,SITTING
1044,12.419182,-78.24192,SITTING
1045,11.615837,-77.41456,SITTING
1046,11.561874,-77.36143,SITTING
1047,10.126272,-76.18832,SITTING
1048,9.959876,-76.228584,SITTING
1049,-62.56165,40.96745,LAYING
1050,-62.62826,41.03857,LAYING
1051,-85.02754,11.873815,LAYING
1052,-65.75435,43.61316,LAYING
1053,-67.54353,44.185375,LAYING
1054,-88.07255,12.187891,LAYING
1055,-88.03464,12.427214,LAYING
1056,-88.777664,10.475645,LAYING
1057,-88.70627,10.673218,LAYING
1058,-87.82156,14.425505,LAYING
1059,-88.186775,12.8663435,LAYING
1060,-88.60808,11.967372,LAYING
1061,-67.88611,44.181515,LAYING
1062,-61.68814,40.453953,LAYING
1063,-61.05376,43.03545,LAYING
1064,-62.44188,43.154778,LAYING
1065,-67.66969,43.762062,LAYING
1066,-90.07397,11.752577,LAYING
1067,-90.29672,11.113528,LAYING
1068,-90.25386,11.392668,LAYING
1069,-90.32662,11.1107,LAYING
1070,-90.14365,11.913502,LAYING
1071,-90.12448,11.945514,LAYING
1072,-89.02693,13.840259,LAYING
1073,-89.62187,12.959123,LAYING
1074,-90.055626,12.118597,LAYING
1075,-90.23602,11.581505,LAYING
1076,-89.98388,12.364123,LAYING
1077,26.397434,-15.284825,WALKING
1078,5.8014936,11.372263,WALKING
1079,5.724328,11.46734,WALKING
1080,17.299522,-13.485894,WALKING
1081,15.184692,-12.069362,WALKING
1082,15.240832,-11.860044,WALKING
1083,17.68045,-13.656204,WALKING
1084,14.789846,-12.562673,WALKING
1085,14.491726,-12.804693,WALKING
1086,16.657114,-13.498163,WALKING
1087,7.629254,3.4884238,WALKING
1088,5.6696553,11.52056,WALKING
1089,4.9653287,11.979611,WALKING
1090,4.8688636,11.941812,WALKING
1091,16.1163,-13.165854,WALKING
1092,15.377084,-11.806064,WALKING
1093,7.1605277,3.1266344,WALKING
1094,6.373803,3.1475656,WALKING
1095,17.951092,-10.368752,WALKING
1096,18.722513,-10.589125,WALKING
1097,4.8876195,12.209175,WALKING
1098,4.9363303,12.417654,WALKING
1099,8.776512,24.02854,WALKING
1100,9.797784,3.5878594,WALKING
1101,8.813995,4.480563,WALKING
1102,17.314997,-10.712326,WALKING
1103,16.280441,-13.199154,WALKING
1104,15.947861,-12.816546,WALKING
1105,14.480255,-12.852161,WALKING
1106,8.802761,48.190285,WALKING_DOWNSTAIRS
1107,5.708251,46.624203,WALKING_DOWNSTAIRS
1108,4.6956973,45.176815,WALKING_DOWNSTAIRS
1109,3.8804898,45.299374,WALKING_DOWNSTAIRS
1110,-6.352372,42.0516,WALKING_DOWNSTAIRS
1111,-6.526938,42.90615,WALKING_DOWNSTAIRS
1112,-0.66554165,59.651505,WALKING_DOWNSTAIRS
1113,-0.41367027,59.693462,WALKING_DOWNSTAIRS
1114,2.710258,51.47387,WALKING_DOWNSTAIRS
1115,2.9062753,51.076927,WALKING_DOWNSTAIRS
1116,-0.9500942,47.774467,WALKING_DOWNSTAIRS
1117,-2.4887023,46.906723,WALKING_DOWNSTAIRS
1118,-3.8566875,45.186474,WALKING_DOWNSTAIRS
1119,-3.3902576,45.572334,WALKING_DOWNSTAIRS
1120,5.3786054,46.67241,WALKING_DOWNSTAIRS
1121,3.9092333,51.108734,WALKING_DOWNSTAIRS
1122,1.299823,59.433743,WALKING_DOWNSTAIRS
1123,5.452873,46.65507,WALKING_DOWNSTAIRS
1124,5.5348697,46.36737,WALKING_DOWNSTAIRS
1125,-2.3787758,47.11121,WALKING_DOWNSTAIRS
1126,-3.492049,45.552044,WALKING_DOWNSTAIRS
1127,-3.5819209,45.31041,WALKING_DOWNSTAIRS
1128,-1.5144823,48.908474,WALKING_DOWNSTAIRS
1129,5.4282064,46.36821,WALKING_DOWNSTAIRS
1130,23.463474,22.668337,WALKING_UPSTAIRS
1131,25.808128,24.071028,WALKING_UPSTAIRS
1132,25.797594,24.128155,WALKING_UPSTAIRS
1133,28.435627,30.952736,WALKING_UPSTAIRS
1134,28.405943,31.424631,WALKING_UPSTAIRS
1135,1.2871498,32.729816,WALKING_UPSTAIRS
1136,22.375526,26.75316,WALKING_UPSTAIRS
1137,28.067646,26.016857,WALKING_UPSTAIRS
1138,28.326097,30.53992,WALKING_UPSTAIRS
1139,23.618979,22.296907,WALKING_UPSTAIRS
1140,17.745575,22.06915,WALKING_UPSTAIRS
1141,21.615597,27.21727,WALKING_UPSTAIRS
1142,19.911814,12.743532,WALKING_UPSTAIRS
1143,20.526018,16.620272,WALKING_UPSTAIRS
1144,33.28912,5.329747,WALKING_UPSTAIRS
1145,21.632147,16.4537,WALKING_UPSTAIRS
1146,20.508768,17.119816,WALKING_UPSTAIRS
1147,12.063475,30.295525,WALKING_UPSTAIRS
1148,17.932344,21.752365,WALKING_UPSTAIRS
1149,28.334341,26.315228,WALKING_UPSTAIRS
1150,24.073406,28.579712,WALKING_UPSTAIRS
1151,28.362335,31.816277,WALKING_UPSTAIRS
1152,9.954878,28.234426,WALKING_UPSTAIRS
1153,9.323875,28.888643,WALKING_UPSTAIRS
1154,11.684688,30.56195,WALKING_UPSTAIRS
1155,26.95039,24.739891,WALKING_UPSTAIRS
1156,8.662037,-48.450214,STANDING
1157,4.2423368,-47.869225,STANDING
1158,24.760748,-61.499275,STANDING
1159,24.800234,-61.41735,STANDING
1160,7.914408,-49.768257,STANDING
1161,9.084985,-47.994328,STANDING
1162,9.446478,-48.052174,STANDING
1163,9.822938,-48.96804,STANDING
1164,10.004594,-56.720505,STANDING
1165,13.323617,-57.257797,STANDING
1166,25.096848,-63.898502,STANDING
1167,22.727741,-62.77733,STANDING
1168,23.404135,-62.97132,STANDING
1169,9.680837,-57.30809,STANDING
1170,-23.214163,-15.06431,STANDING
1171,3.2142057,-36.13228,STANDING
1172,3.2645802,-35.995983,STANDING
1173,1.9466316,-22.224392,STANDING
1174,2.1036184,-22.290154,STANDING
1175,11.300991,-30.419243,STANDING
1176,11.661765,-29.924461,STANDING
1177,14.154766,-28.86995,STANDING
1178,11.993907,-29.448757,STANDING
1179,12.030123,-29.510868,STANDING
1180,11.736238,-29.834717,STANDING
1181,11.706513,-29.867903,STANDING
1182,12.242281,-29.140837,STANDING
1183,-20.182251,-52.28734,SITTING
1184,-21.644644,-66.70222,SITTING
1185,-22.041807,-66.39565,SITTING
1186,-21.994608,-66.455376,SITTING
1187,-19.697836,-62.04342,SITTING
1188,-20.970778,-67.3842,SITTING
1189,-20.950302,-67.50486,SITTING
1190,-15.758,-73.52921,SITTING
1191,-16.137787,-73.194145,SITTING
1192,-16.008297,-73.30639,SITTING
1193,-20.850567,-67.117325,SITTING
1194,-15.253214,-74.13877,SITTING
1195,-21.278034,-25.764694,SITTING
1196,-8.203509,-54.279465,SITTING
1197,-8.319192,-54.153187,SITTING
1198,-5.279111,-56.41219,SITTING
1199,-6.656146,-56.052082,SITTING
1200,-3.2112443,-57.109497,SITTING
1201,-3.7227032,-57.094456,SITTING
1202,-5.850961,-56.427624,SITTING
1203,-3.2762594,-57.11195,SITTING
1204,-6.517922,-56.120537,SITTING
1205,-4.998618,-56.714348,SITTING
1206,-4.241726,-56.983543,SITTING
1207,-3.9782274,-57.038334,SITTING
1208,-6.9441977,-56.082127,SITTING
1209,-48.933666,37.051945,LAYING
1210,-53.52596,27.350397,LAYING
1211,-55.5403,16.767172,LAYING
1212,-85.02664,13.709855,LAYING
1213,-65.10357,45.51292,LAYING
1214,-63.062096,44.405914,LAYING
1215,-59.472385,44.457333,LAYING
1216,-59.117256,44.790066,LAYING
1217,-59.902637,44.128628,LAYING
1218,-59.50521,44.441643,LAYING
1219,-59.706783,44.28262,LAYING
1220,-60.00068,44.11534,LAYING
1221,-63.130367,44.3083,LAYING
1222,-63.03046,44.29601,LAYING
1223,-60.84639,41.309498,LAYING
1224,-66.22635,42.77459,LAYING
1225,-89.493126,10.745784,LAYING
1226,-89.33169,11.492879,LAYING
1227,-89.6385,10.763602,LAYING
1228,-67.14184,43.770466,LAYING
1229,-67.00989,43.75932,LAYING
1230,-89.42089,11.179491,LAYING
1231,-89.088356,12.404873,LAYING
1232,-89.38804,11.617905,LAYING
1233,-88.739975,13.380463,LAYING
1234,-88.60589,13.852491,LAYING
1235,-88.26884,14.645438,LAYING
1236,-66.84044,43.653145,LAYING
1237,-89.18274,12.539687,LAYING
1238,-1.0692934,5.083891,WALKING
1239,-1.2948701,4.996854,WALKING
1240,-2.2408845,5.4465795,WALKING
1241,-1.3552277,4.986904,WALKING
1242,-2.1525168,4.08277,WALKING
1243,-2.5476325,3.6775994,WALKING
1244,-1.1975281,3.4359121,WALKING
1245,0.46369392,2.3731654,WALKING
1246,-0.57701373,3.0570881,WALKING
1247,-1.3711803,3.5439193,WALKING
1248,-1.9117208,5.616301,WALKING
1249,-1.3863658,4.63527,WALKING
1250,0.41808733,2.1769361,WALKING
1251,3.550355,4.6743884,WALKING
1252,-2.037327,5.047513,WALKING
1253,-1.519474,3.712636,WALKING
1254,2.9940467,2.9533179,WALKING
1255,19.169668,-10.92408,WALKING
1256,-1.5139092,4.2539306,WALKING
1257,-2.323073,4.769676,WALKING
1258,-2.373248,5.270297,WALKING
1259,-2.221864,3.947897,WALKING
1260,-1.8778564,3.592359,WALKING
1261,-0.76258856,3.94846,WALKING
1262,-0.86922914,4.2688837,WALKING
1263,-1.1283333,3.505666,WALKING
1264,-1.3779844,2.7350628,WALKING
1265,3.9952898,11.218081,WALKING
1266,-8.797806,48.121246,WALKING_DOWNSTAIRS
1267,-8.783735,48.547626,WALKING_DOWNSTAIRS
1268,-7.775956,42.700073,WALKING_DOWNSTAIRS
1269,-7.731362,43.53069,WALKING_DOWNSTAIRS
1270,-9.753718,42.76824,WALKING_DOWNSTAIRS
1271,-10.526197,43.057114,WALKING_DOWNSTAIRS
1272,-10.847824,43.67655,WALKING_DOWNSTAIRS
1273,-10.754957,43.558804,WALKING_DOWNSTAIRS
1274,-10.756074,42.9713,WALKING_DOWNSTAIRS
1275,-10.167723,42.881477,WALKING_DOWNSTAIRS
1276,-7.4349213,42.920155,WALKING_DOWNSTAIRS
1277,-7.4477744,42.901516,WALKING_DOWNSTAIRS
1278,-6.684256,42.45707,WALKING_DOWNSTAIRS
1279,-6.8302584,43.500343,WALKING_DOWNSTAIRS
1280,-6.6393003,43.53803,WALKING_DOWNSTAIRS
